id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
284,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,化学Ⅰ（実験を含む）,"水1,2",土居 志織,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",23601,detail?ttblyr=2023&entno=23601&lang=jp
288,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,音楽Ⅱ,水2,福中 冬子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '法/政治', '法/法律']",20272,detail?ttblyr=2023&entno=20272&lang=jp
291,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,物理学Ⅰ（実験を含む）,"水3,4",筒井 泉,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",33580,detail?ttblyr=2023&entno=33580&lang=jp
292,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,ドイツ語セミ・インテンシブ１,月3/水3,宮川 尚理,対面授業（主として対面授業）,2023,['理'],30530,detail?ttblyr=2023&entno=30530&lang=jp
295,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,文学Ⅰ,水4,佐藤 元状,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",76207,detail?ttblyr=2023&entno=76207&lang=jp
298,日吉,"総合教育科目Ⅲ類（学際的・総合的科目）講義科目(18, 19学則) / 総合教育科目Ⅲ類（学際的・総合的科目）商学部設置講義科目(05学則)",春,比較文化論Ⅰ,水5,ミヤン・マルティン， アルベルト 他,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",8264,detail?ttblyr=2023&entno=08264&lang=jp
305,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,映像・音響文化論,水4,柴田 康太郎,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",20729,detail?ttblyr=2023&entno=20729&lang=jp
318,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,人類学Ⅰ,水3,中山 一大,対面授業（主として対面授業）,2023,"['商/商', '経/経済']",35565,detail?ttblyr=2023&entno=35565&lang=jp
322,日吉,人文科学科目選択,秋,人文科学特論Ⅱ,水5,古賀 裕章,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",40789,detail?ttblyr=2023&entno=40789&lang=jp
330,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,論理学Ⅰ,水3,弓削 隆一,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",4146,detail?ttblyr=2023&entno=04146&lang=jp
332,日吉,人文科学科目選択,春,地域文化論Ⅰ（ロシア）,水2,熊野谷 葉子,対面授業（主として対面授業）,2023,"['法/政治', '法/法律']",17798,detail?ttblyr=2023&entno=17798&lang=jp
335,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,生物学Ⅰ（実験を含む）,"水1,2",有川 智己,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",25585,detail?ttblyr=2023&entno=25585&lang=jp
338,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,秋,フランス語インテンシブ２,月3/水4/木3,小野 文 他,対面授業（主として対面授業）,2023,['理'],23269,detail?ttblyr=2023&entno=23269&lang=jp
340,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"水1,2",小野 裕剛,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",55464,detail?ttblyr=2023&entno=55464&lang=jp
344,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,異文化コミュニケーションⅠ,水3,佐々木 由美,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",43701,detail?ttblyr=2023&entno=43701&lang=jp
350,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,（水３）歴史Ⅰ,水3,片山 杜秀,対面授業（主として対面授業）,2023,"['商/商', '理']",52962,detail?ttblyr=2023&entno=52962&lang=jp
351,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,哲学Ⅱ,水4,郷家 祐海,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",54176,detail?ttblyr=2023&entno=54176&lang=jp
354,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,英語スピーキング２,水3,太田 裕子,対面授業（主として対面授業）,2023,['理'],3023,detail?ttblyr=2023&entno=03023&lang=jp
356,日吉,総合教育科目Ⅲ類（学際的・総合的科目）諸研究所設置少人数形式科目,春,アカデミック・リテラシー,水5,ショールズ， ジョセフ,対面授業（主として対面授業）,2023,"['商/商', '文/人文', '理']",92631,detail?ttblyr=2023&entno=92631&lang=jp
360,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,文学Ⅰ,水3,石川 学,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",64905,detail?ttblyr=2023&entno=64905&lang=jp
361,日吉,総合教育科目Ⅲ類（学際的・総合的科目）諸研究所設置少人数形式科目,秋,アカデミック・リテラシー,水2,ヴァーラ， エイドリアン Ｍ．,対面授業（主として対面授業）,2023,"['商/商', '文/人文', '理']",92081,detail?ttblyr=2023&entno=92081&lang=jp
363,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,水3,永嶋 友,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",76427,detail?ttblyr=2023&entno=76427&lang=jp
364,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"水3,4",有川 智己,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",959,detail?ttblyr=2023&entno=00959&lang=jp
371,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,（水３）歴史Ⅱ,水3,片山 杜秀,対面授業（主として対面授業）,2023,"['商/商', '理']",77347,detail?ttblyr=2023&entno=77347&lang=jp
375,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,文学Ⅰ,水1,小平 麻衣子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",31553,detail?ttblyr=2023&entno=31553&lang=jp
379,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,生物学Ⅰ（実験を含む）,"水1,2",倉石 立,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",52408,detail?ttblyr=2023&entno=52408&lang=jp
380,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,秋,人類学Ⅱ,水4,中山 一大,対面授業（主として対面授業）,2023,"['商/商', '経/経済']",19370,detail?ttblyr=2023&entno=19370&lang=jp
383,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,水3,星野 真志,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",3298,detail?ttblyr=2023&entno=03298&lang=jp
389,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,化学Ⅰ（実験を含む）,"水3,4",土居 志織,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",2067,detail?ttblyr=2023&entno=02067&lang=jp
390,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,社会学Ⅰ,水3,宮本 万里,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",91559,detail?ttblyr=2023&entno=91559&lang=jp
393,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系（自由研究セミナー）,秋,自由研究セミナー,水4,湯川 やよい,対面授業（主として対面授業）,2023,['経/経済'],34940,detail?ttblyr=2023&entno=34940&lang=jp
395,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"水1,2",有川 智己,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",27865,detail?ttblyr=2023&entno=27865&lang=jp
399,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,近代思想史Ⅰ,水4,佐藤 啓介,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",10935,detail?ttblyr=2023&entno=10935&lang=jp
401,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,フランス語インテンシブ１,月3/水4/木3,小野 文 他,対面授業（主として対面授業）,2023,['理'],22683,detail?ttblyr=2023&entno=22683&lang=jp
415,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,（水１）音楽Ⅱ,水1,福中 冬子,対面授業（主として対面授業）,2023,"['商/商', '理']",53275,detail?ttblyr=2023&entno=53275&lang=jp
420,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,（水４）歴史Ⅰ,水4,片山 杜秀,対面授業（主として対面授業）,2023,"['商/商', '理']",52211,detail?ttblyr=2023&entno=52211&lang=jp
422,日吉,人文科学科目選択,春,人文科学特論Ⅰ,水4,笠井 裕之,対面授業（主として対面授業）,2023,"['法/政治', '法/法律']",19839,detail?ttblyr=2023&entno=19839&lang=jp
423,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,水4,佐藤 元状,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",37405,detail?ttblyr=2023&entno=37405&lang=jp
424,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,言語認識論,水3,小原 京子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",21558,detail?ttblyr=2023&entno=21558&lang=jp
430,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,水2,熊野谷 葉子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",19312,detail?ttblyr=2023&entno=19312&lang=jp
440,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,音楽Ⅰ,水1,福中 冬子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '法/法律', '法/政治']",51822,detail?ttblyr=2023&entno=51822&lang=jp
442,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,倫理学Ⅰ,水1,杉本 俊介,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",19441,detail?ttblyr=2023&entno=19441&lang=jp
443,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,人類学Ⅰ,水4,中山 一大,対面授業（主として対面授業）,2023,"['商/商', '経/経済']",1807,detail?ttblyr=2023&entno=01807&lang=jp
448,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,ドイツ語セミ・インテンシブ１,月3/水4,亀ヶ谷 昌秀,対面授業（主として対面授業）,2023,['理'],34808,detail?ttblyr=2023&entno=34808&lang=jp
451,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,水1,小平 麻衣子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",28857,detail?ttblyr=2023&entno=28857&lang=jp
452,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,歴史Ⅰ,水4,片山 杜秀,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '法/法律', '法/政治']",42453,detail?ttblyr=2023&entno=42453&lang=jp
453,日吉,人文科学科目選択,秋,人文科学特論Ⅱ,水2,ヘンク， ニコラス,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",13661,detail?ttblyr=2023&entno=13661&lang=jp
454,日吉,人文科学科目選択,秋,地域文化論Ⅳ（イギリス）,水4,佐藤 元状,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",31792,detail?ttblyr=2023&entno=31792&lang=jp
456,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,人類学Ⅱ,水2,河野 礼子,オンライン授業（全回オンデマンド形式）,2023,"['経/経済', '文/人文']",7803,detail?ttblyr=2023&entno=07803&lang=jp
461,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,秋,英語スピーキング２,水3,池田 真弓,対面授業（主として対面授業）,2023,['理'],26928,detail?ttblyr=2023&entno=26928&lang=jp
467,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,倫理学Ⅰ,水5,長門 裕介,オンライン授業（全回オンデマンド形式）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",576,detail?ttblyr=2023&entno=00576&lang=jp
481,日吉,人文科学科目選択,秋,地域文化論Ⅱ（東アジア・朝鮮半島）,水4,礒崎 敦仁,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",24244,detail?ttblyr=2023&entno=24244&lang=jp
488,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,美術Ⅱ,水2,山根 千明,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",76628,detail?ttblyr=2023&entno=76628&lang=jp
506,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,秋,ドイツ語セミ・インテンシブ２,月3/水4,亀ヶ谷 昌秀,対面授業（主として対面授業）,2023,['理'],34812,detail?ttblyr=2023&entno=34812&lang=jp
513,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,哲学Ⅰ,水5,鴻 浩介,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",38139,detail?ttblyr=2023&entno=38139&lang=jp
514,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,化学Ⅱ（実験を含む）,"水1,2",土居 志織,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",52833,detail?ttblyr=2023&entno=52833&lang=jp
516,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,哲学Ⅰ,水4,郷家 祐海,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",37606,detail?ttblyr=2023&entno=37606&lang=jp
517,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,音楽Ⅰ,水3,木内 麻理子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",36868,detail?ttblyr=2023&entno=36868&lang=jp
521,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"水3,4",小野 裕剛,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",77442,detail?ttblyr=2023&entno=77442&lang=jp
527,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,生物学Ⅰ（実験を含む）,"水3,4",有川 智己,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",31481,detail?ttblyr=2023&entno=31481&lang=jp
530,日吉,総合教育科目Ⅰ類（自然科学系科目）演習科目,春,総合教育セミナーＳ（Ⅰ類）,水5,上村 佳孝,対面授業（主として対面授業）,2023,['商/商'],43367,detail?ttblyr=2023&entno=43367&lang=jp
554,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,地域研究−中国事情Ⅰ,水4,菅野 智博,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",53586,detail?ttblyr=2023&entno=53586&lang=jp
556,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,地域研究−中国事情Ⅳ,水3,吉川 龍生,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",55010,detail?ttblyr=2023&entno=55010&lang=jp
558,日吉,人文科学科目選択,秋,人文科学特論Ⅱ,水4,笠井 裕之,対面授業（主として対面授業）,2023,"['法/政治', '法/法律']",19810,detail?ttblyr=2023&entno=19810&lang=jp
559,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅲ,水4,横山 千晶,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",31352,detail?ttblyr=2023&entno=31352&lang=jp
566,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,物理学Ⅱ（実験を含む）,"水3,4",筒井 泉,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",34787,detail?ttblyr=2023&entno=34787&lang=jp
567,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,地理学Ⅱ,水3,長田 進,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",37147,detail?ttblyr=2023&entno=37147&lang=jp
582,日吉,人文科学科目選択,春,人であることⅠ,水5,有光 道生 他,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",40406,detail?ttblyr=2023&entno=40406&lang=jp
587,日吉,人文科学科目選択,秋,人文科学特論Ⅱ,水4,大隼 エヴァ,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",3717,detail?ttblyr=2023&entno=03717&lang=jp
589,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,生物学Ⅰ（実験を含む）,"水1,2",小野 裕剛,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",71540,detail?ttblyr=2023&entno=71540&lang=jp
591,日吉,人文科学科目選択,春,地域文化論Ⅰ（東アジア・朝鮮半島）,水4,礒崎 敦仁,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",24737,detail?ttblyr=2023&entno=24737&lang=jp
595,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,化学Ⅰ（実験を含む）,"水3,4",志村 正,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",75511,detail?ttblyr=2023&entno=75511&lang=jp
598,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,歴史Ⅰ,水2,新井 和広,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",4772,detail?ttblyr=2023&entno=04772&lang=jp
599,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,社会学Ⅱ,水5,宮本 万里,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",90658,detail?ttblyr=2023&entno=90658&lang=jp
608,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,秋,自然地理学Ⅱ,水2,丹羽 雄一,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",41895,detail?ttblyr=2023&entno=41895&lang=jp
610,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,水5,フォーグル， ヴァルター,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",90753,detail?ttblyr=2023&entno=90753&lang=jp
613,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,物理学Ⅱ（実験を含む）,"水3,4",小林 宏充,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",38291,detail?ttblyr=2023&entno=38291&lang=jp
614,日吉,人文科学科目選択,秋,地域文化論Ⅳ（ロシア）,水4,ネウストローエヴァ， ナターリヤ,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",3865,detail?ttblyr=2023&entno=03865&lang=jp
615,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,自然地理学Ⅰ,水2,丹羽 雄一,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",42208,detail?ttblyr=2023&entno=42208&lang=jp
620,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系（ＰＥＡＲＬ）,秋集中,地域研究−日本事情(PEARL),水3/金3,三原 龍太郎,対面授業（主として対面授業）,2023,['経/経Ｐ'],91310,detail?ttblyr=2023&entno=91310&lang=jp
621,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"水1,2",倉石 立,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",29083,detail?ttblyr=2023&entno=29083&lang=jp
623,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,（水２）音楽Ⅱ,水2,福中 冬子,対面授業（主として対面授業）,2023,"['商/商', '理']",20440,detail?ttblyr=2023&entno=20440&lang=jp
628,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,近代思想史Ⅱ,水4,佐藤 啓介,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",11434,detail?ttblyr=2023&entno=11434&lang=jp
633,日吉,人文科学科目選択,春,地域文化論Ⅰ（イギリス）,水3,永嶋 友,対面授業（主として対面授業）,2023,"['法/政治', '法/法律']",1591,detail?ttblyr=2023&entno=01591&lang=jp
635,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,社会学Ⅱ,水3,宮本 万里,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",90639,detail?ttblyr=2023&entno=90639&lang=jp
641,日吉,人文科学科目選択,秋,人文科学特論Ⅱ,水3,磯部 靖,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",99071,detail?ttblyr=2023&entno=99071&lang=jp
