id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
459,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,物理学Ⅱ（実験を含む）,"金1,2",猪谷 太輔,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",49520,detail?ttblyr=2023&entno=49520&lang=jp
462,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,哲学Ⅱ,金3,小山田 圭一,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",37242,detail?ttblyr=2023&entno=37242&lang=jp
463,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系（自由研究セミナー）,秋集中,自由研究セミナー,"金4,5",山本 武男,対面授業（主として対面授業）,2023,['経/経済'],30959,detail?ttblyr=2023&entno=30959&lang=jp
465,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,金1,小針 進,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",263,detail?ttblyr=2023&entno=00263&lang=jp
486,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,哲学Ⅰ,金5,飯泉 佑介,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",2291,detail?ttblyr=2023&entno=02291&lang=jp
2333,日吉,体育,春,体育実技Ａ（水泳）２５,金1/金2/金3,梅本 雅之,対面授業（主として対面授業）,2023,['体研'],96288,detail?ttblyr=2023&entno=96288&lang=jp
492,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,哲学Ⅱ,金4,内山 真莉子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",67670,detail?ttblyr=2023&entno=67670&lang=jp
493,日吉,"総合教育科目Ⅲ類（学際的・総合的科目）講義科目(18, 19学則) / 総合教育科目Ⅲ類（学際的・総合的科目）商学部設置講義科目(05学則)",春集中,情報リテラシー基礎,"金4,5",恩田 憲一,対面授業（主として対面授業）,2023,['商/商'],48121,detail?ttblyr=2023&entno=48121&lang=jp
500,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,音楽Ⅰ,金4,岡田 安樹浩,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",53720,detail?ttblyr=2023&entno=53720&lang=jp
505,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,春,論理学Ⅰ,金2,弓削 隆一,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",10552,detail?ttblyr=2023&entno=10552&lang=jp
511,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,歴史Ⅱ,金2,山本 裕,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",73906,detail?ttblyr=2023&entno=73906&lang=jp
512,三田,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（ＰＥＡＲＬ）,秋,自然科学概論,金1,フラキ， アントニノ,対面授業（主として対面授業）,2023,"['経/経Ｐ', '商/商']",93792,detail?ttblyr=2023&entno=93792&lang=jp
518,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"金1,2",林 良信,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",30064,detail?ttblyr=2023&entno=30064&lang=jp
524,日吉,人文科学科目選択,春,地域文化論Ⅰ（イベリア半島）,金1,折井 善果,対面授業（主として対面授業）,2023,"['法/政治', '法/法律']",29654,detail?ttblyr=2023&entno=29654&lang=jp
525,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,春,科学と環境Ⅰ,金4,フラキ， アントニノ,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",92225,detail?ttblyr=2023&entno=92225&lang=jp
533,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,音楽Ⅱ,金1,丸山 瑶子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",39302,detail?ttblyr=2023&entno=39302&lang=jp
540,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,政治学Ⅱ,金5,谷 一巳,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",11599,detail?ttblyr=2023&entno=11599&lang=jp
541,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅰ,金3,渡辺 裕木,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",31722,detail?ttblyr=2023&entno=31722&lang=jp
543,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"金3,4",渡辺 愛子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",62080,detail?ttblyr=2023&entno=62080&lang=jp
552,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"金1,2",上村 佳孝,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",26141,detail?ttblyr=2023&entno=26141&lang=jp
555,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,論理学Ⅱ,金2,弓削 隆一,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",11559,detail?ttblyr=2023&entno=11559&lang=jp
564,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,歴史Ⅱ,金2,舘 葉月,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",69964,detail?ttblyr=2023&entno=69964&lang=jp
2334,日吉,体育,春,体育実技Ａ（テニス）２５（初級）,金1/金2,原 荘太郎,対面授業（主として対面授業）,2023,['体研'],39776,detail?ttblyr=2023&entno=39776&lang=jp
570,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"金3,4",新屋 みのり,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",30394,detail?ttblyr=2023&entno=30394&lang=jp
573,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,金1,杉山 佳子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",35364,detail?ttblyr=2023&entno=35364&lang=jp
578,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,金4,岡本 年正,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",59823,detail?ttblyr=2023&entno=59823&lang=jp
581,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,文学Ⅰ,金2,小菅 隼人,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",26194,detail?ttblyr=2023&entno=26194&lang=jp
583,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,英語リスニング２,金3,岡野 恵,対面授業（主として対面授業）,2023,['理'],18555,detail?ttblyr=2023&entno=18555&lang=jp
593,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,文学Ⅰ,金2,金子 奈美,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",51875,detail?ttblyr=2023&entno=51875&lang=jp
604,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,倫理学Ⅰ,金4,西川 耕平,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",52298,detail?ttblyr=2023&entno=52298&lang=jp
607,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,社会学Ⅰ,金3,菅野 美佐子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",28197,detail?ttblyr=2023&entno=28197&lang=jp
618,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,文学Ⅱ,金3,迫 桂,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",8355,detail?ttblyr=2023&entno=08355&lang=jp
620,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系（ＰＥＡＲＬ）,秋集中,地域研究−日本事情(PEARL),水3/金3,三原 龍太郎,対面授業（主として対面授業）,2023,['経/経Ｐ'],91310,detail?ttblyr=2023&entno=91310&lang=jp
632,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,音楽Ⅱ,金4,岡田 安樹浩,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",26033,detail?ttblyr=2023&entno=26033&lang=jp
634,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,フランス事情Ⅰ,金4,川村 文重 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",77586,detail?ttblyr=2023&entno=77586&lang=jp
665,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,春,地学Ⅰ,金3,中村 修子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",75727,detail?ttblyr=2023&entno=75727&lang=jp
644,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"金1,2",新屋 みのり,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",29762,detail?ttblyr=2023&entno=29762&lang=jp
645,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅰ,金1,折井 善果,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",29616,detail?ttblyr=2023&entno=29616&lang=jp
652,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,金3,工藤 由美,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",33653,detail?ttblyr=2023&entno=33653&lang=jp
661,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,音楽Ⅰ,金1,丸山 瑶子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",51708,detail?ttblyr=2023&entno=51708&lang=jp
671,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,宗教学Ⅰ,金3,志田 雅宏,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",25949,detail?ttblyr=2023&entno=25949&lang=jp
672,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,法学Ⅰ（憲法を含む）,金1,尾崎 愛美,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",21376,detail?ttblyr=2023&entno=21376&lang=jp
673,日吉,"総合教育科目Ⅲ類（学際的・総合的科目）講義科目(18, 19学則) / 総合教育科目Ⅲ類（学際的・総合的科目）商学部設置講義科目(05学則)",春集中,情報リテラシー基礎,"金1,2",五月女 仁子,対面授業（主として対面授業）,2023,['商/商'],48102,detail?ttblyr=2023&entno=48102&lang=jp
674,日吉,人文科学科目選択,秋,地域文化論Ⅳ（ラテンアメリカ）,金4,岡本 年正,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",60178,detail?ttblyr=2023&entno=60178&lang=jp
676,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,哲学Ⅰ,金3,小山田 圭一,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",231,detail?ttblyr=2023&entno=00231&lang=jp
694,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,物理学Ⅰ（実験を含む）,"金1,2",猪谷 太輔,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",2086,detail?ttblyr=2023&entno=02086&lang=jp
699,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系（ＰＥＡＲＬ）,秋集中,歴史(PEARL),月2/金4,柳生 智子,対面授業（主として対面授業）,2023,['経/経Ｐ'],89309,detail?ttblyr=2023&entno=89309&lang=jp
701,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,東アジア宗教文化概論Ⅲ,金3,岡本 一平,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",79828,detail?ttblyr=2023&entno=79828&lang=jp
705,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,美術Ⅰ,金4,金山 弘昌,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",51928,detail?ttblyr=2023&entno=51928&lang=jp
707,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地理学Ⅰ,金4,白 迎玖,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '商/商', '理']",35286,detail?ttblyr=2023&entno=35286&lang=jp
709,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地理学Ⅰ,金4,長田 進,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",41309,detail?ttblyr=2023&entno=41309&lang=jp
712,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅲ,金4,相原 健志,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",27592,detail?ttblyr=2023&entno=27592&lang=jp
713,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,美術Ⅰ,金2,樋口 一貴,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",36504,detail?ttblyr=2023&entno=36504&lang=jp
718,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"金3,4",上村 佳孝,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",30229,detail?ttblyr=2023&entno=30229&lang=jp
724,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,文学Ⅱ,金4,若澤 佑典,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",13896,detail?ttblyr=2023&entno=13896&lang=jp
2335,日吉,体育,春,体育実技Ａ（バスケットボール）２４,金1/金2/金3/火1/火2/火3,加藤 大仁,対面授業（主として対面授業）,2023,['体研'],31904,detail?ttblyr=2023&entno=31904&lang=jp
2336,日吉,体育,春,体育実技Ａ（バレーボール）３０,金1/金2,石手 靖,対面授業（主として対面授業）,2023,['体研'],36005,detail?ttblyr=2023&entno=36005&lang=jp
2337,日吉,体育,春,体育実技Ａ（フットサル）２２,金1/金2/金3,福士 徳文,対面授業（主として対面授業）,2023,['体研'],78726,detail?ttblyr=2023&entno=78726&lang=jp
2338,日吉,体育,春,体育実技Ａ（エアロビクス）１２,金2/金3/水2/水3,佐々木 玲子,対面授業（主として対面授業）,2023,['体研'],28734,detail?ttblyr=2023&entno=28734&lang=jp
2339,日吉,体育,春,体育実技Ａ（サッカー）４０,金2/金3,大嶽 真人,対面授業（主として対面授業）,2023,['体研'],27540,detail?ttblyr=2023&entno=27540&lang=jp
2340,日吉,体育,春,体育実技Ａ（柔道）３０（男女共習）,金2/金3,朝飛 大,対面授業（主として対面授業）,2023,['体研'],31187,detail?ttblyr=2023&entno=31187&lang=jp
2341,日吉,体育,春,体育実技Ａ（フィットネストレーニング）２０,金2/金3,塩島 絵未,対面授業（主として対面授業）,2023,['体研'],16404,detail?ttblyr=2023&entno=16404&lang=jp
2342,三田,体育,春,体育実技Ａ（ボディコンディショニング）２０（ヨガ）,金2/金3,奥山 靜代,対面授業（主として対面授業）,2023,['体研'],3227,detail?ttblyr=2023&entno=03227&lang=jp
2343,日吉,体育,春,体育実技Ａ（テニス）３０（中級）,金3,原 荘太郎,対面授業（主として対面授業）,2023,['体研'],45801,detail?ttblyr=2023&entno=45801&lang=jp
2344,日吉,体育,春,体育実技Ａ（バレーボール）３０,金3,矢作 拓也,対面授業（主として対面授業）,2023,['体研'],8776,detail?ttblyr=2023&entno=08776&lang=jp
2436,日吉,外国語科目必修外国語Ⅰ（英語）,春集中,英語（Ｓｔｕｄｙ　Ｓｋｉｌｌｓ）,火5/金1,アップス， ピーター,対面授業（主として対面授業）,2023,['経/経済'],28495,detail?ttblyr=2023&entno=28495&lang=jp
2437,日吉,外国語科目必修外国語Ⅰ（英語）,春集中,英語（Ｓｔｕｄｙ　Ｓｋｉｌｌｓ）,水1/金1/水2/金2,迫 桂,対面授業（主として対面授業）,2023,['経/経済'],28514,detail?ttblyr=2023&entno=28514&lang=jp
2438,日吉,外国語科目必修外国語Ⅰ（英語）,春集中,英語（Ｓｔｕｄｙ　Ｓｋｉｌｌｓ）,月3/金1/水4/金3,松岡 和美,対面授業（主として対面授業）,2023,['経/経済'],29200,detail?ttblyr=2023&entno=29200&lang=jp
2439,日吉,外国語科目必修外国語Ⅰ（英語）,春集中,英語（Ｓｔｕｄｙ　Ｓｋｉｌｌｓ）,火1/金1/火2/金2/火3/金3,アートル， ジョン Ｊ．,対面授業（主として対面授業）,2023,['経/経済'],29779,detail?ttblyr=2023&entno=29779&lang=jp
2440,日吉,外国語科目必修外国語Ⅰ（英語）,春集中,英語（Ｓｔｕｄｙ　Ｓｋｉｌｌｓ）,月2/金1/月1/金2,柳生 智子,対面授業（主として対面授業）,2023,['経/経済'],31498,detail?ttblyr=2023&entno=31498&lang=jp
2441,日吉,外国語科目必修外国語Ⅰ（英語）,春集中,英語セミナー（特別上級）（ＳＳ免除）,火4/金1,柏崎 千佳子,対面授業（主として対面授業）,2023,['経/経済'],29544,detail?ttblyr=2023&entno=29544&lang=jp
2442,日吉,外国語科目必修外国語Ⅱ（ドイツ語）,春,ドイツ語Ⅸａ（既習）,金1,デーゲン， ラルフ,対面授業（主として対面授業）,2023,['経/経済'],42927,detail?ttblyr=2023&entno=42927&lang=jp
2443,日吉,外国語科目必修外国語Ⅱ（中国語）,春,中国語Ⅱａ,金1/金3,溝部 良恵,対面授業（主として対面授業）,2023,['経/経済'],41108,detail?ttblyr=2023&entno=41108&lang=jp
2444,日吉,外国語科目必修外国語Ⅱ（中国語）,春,中国語Ⅱａ,金1/金2,吉川 龍生,対面授業（主として対面授業）,2023,['経/経済'],81513,detail?ttblyr=2023&entno=81513&lang=jp
2445,日吉,外国語科目必修外国語Ⅱ（中国語）,春,中国語Ⅷａ（既習）,金1,鵜浦 恵,対面授業（主として対面授業）,2023,['経/経済'],80134,detail?ttblyr=2023&entno=80134&lang=jp
2446,日吉,外国語科目選択必修外国語Ⅰ（英語）,春集中,英語セミナー（特別上級）,火4/金1,柏崎 千佳子,対面授業（主として対面授業）,2023,['経/経済'],29559,detail?ttblyr=2023&entno=29559&lang=jp
2447,日吉,外国語科目選択必修外国語Ⅰ（英語）（ＰＥＡＲＬ）,春集中,英語（Ａｃａｄｅｍｉｃ　Ｓｋｉｌｌｓ）Ⅱ(PEARL),水1/金1,中津川 みゆき,対面授業（主として対面授業）,2023,['経/経Ｐ'],94357,detail?ttblyr=2023&entno=94357&lang=jp
2448,日吉,外国語科目選択必修外国語Ⅰ（英語）（ＰＥＡＲＬ）,春集中,英語（Ａｃａｄｅｍｉｃ　Ｓｋｉｌｌｓ）Ⅱ(PEARL),水1/金1,ノブオカ， メアリー,対面授業（主として対面授業）,2023,['経/経Ｐ'],94361,detail?ttblyr=2023&entno=94361&lang=jp
2449,日吉,外国語科目選択必修外国語Ⅰ（英語）（ＰＥＡＲＬ）,春集中,英語（Ａｃａｄｅｍｉｃ　Ｓｋｉｌｌｓ）Ⅱ(PEARL),水1/金1,カズ ダイアナ Ｍ．,対面授業（主として対面授業）,2023,['経/経Ｐ'],94869,detail?ttblyr=2023&entno=94869&lang=jp
2450,日吉,外国語科目選択必修外国語Ⅰ（英語）（ＰＥＡＲＬ）,春集中,英語（Ａｃａｄｅｍｉｃ　Ｓｋｉｌｌｓ）Ⅱ(PEARL),水1/金1,マーフィー， ケビン,対面授業（主として対面授業）,2023,['経/経Ｐ'],94873,detail?ttblyr=2023&entno=94873&lang=jp
2451,日吉,外国語科目選択必修外国語Ⅰ（英語）（ＰＥＡＲＬ）,春集中,英語（Ａｃａｄｅｍｉｃ　Ｓｋｉｌｌｓ）Ⅱ(PEARL),水1/金1,ボーム， スティーヴン,対面授業（主として対面授業）,2023,['経/経Ｐ'],94911,detail?ttblyr=2023&entno=94911&lang=jp
2452,日吉,外国語科目選択選択外国語（Ａ）,春,スペイン語Ⅴａ（選択Ａ）,金1,安藤 万奈,対面授業（主として対面授業）,2023,['経/経済'],45505,detail?ttblyr=2023&entno=45505&lang=jp
2453,日吉,外国語科目必修外国語Ⅱ（ドイツ語）,秋,ドイツ語Ⅸｂ（既習）,金1,デーゲン， ラルフ,対面授業（主として対面授業）,2023,['経/経済'],42798,detail?ttblyr=2023&entno=42798&lang=jp
