id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
257,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"月1,2",古川 亮平,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",23472,detail?ttblyr=2023&entno=23472&lang=jp
259,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,文学Ⅰ,月4,津田 眞弓,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",9624,detail?ttblyr=2023&entno=09624&lang=jp
260,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅰ,木4,常山 菜穂子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",29906,detail?ttblyr=2023&entno=29906&lang=jp
262,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,倫理学Ⅰ,水3,杉本 俊介,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",24780,detail?ttblyr=2023&entno=24780&lang=jp
263,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,現代ビジネス論Ⅰ,土3,大前 恵一朗,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '理']",97872,detail?ttblyr=2023&entno=97872&lang=jp
264,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,言語学Ⅳ,火5,古賀 裕章,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律']",31190,detail?ttblyr=2023&entno=31190&lang=jp
266,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"月3,4",福山 欣司,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",39389,detail?ttblyr=2023&entno=39389&lang=jp
268,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,政治学Ⅰ,月2,奥 健太郎,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",84288,detail?ttblyr=2023&entno=84288&lang=jp
269,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,現代ビジネス論Ⅰ,木1,ゴルシコフ， ビクトル,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '理']",756,detail?ttblyr=2023&entno=00756&lang=jp
271,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,地理学Ⅰ,水3,長田 進,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",36777,detail?ttblyr=2023&entno=36777&lang=jp
272,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,歴史Ⅱ,水2,新井 和広,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",1625,detail?ttblyr=2023&entno=01625&lang=jp
273,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,美術Ⅱ,土1,細野 喜代,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",19454,detail?ttblyr=2023&entno=19454&lang=jp
274,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,文学Ⅱ,月4,恋田 知子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",24479,detail?ttblyr=2023&entno=24479&lang=jp
275,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,哲学Ⅰ,金4,内山 真莉子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",51712,detail?ttblyr=2023&entno=51712&lang=jp
276,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,美術Ⅰ,火2,塩澤 寛樹,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",1056,detail?ttblyr=2023&entno=01056&lang=jp
277,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,美術Ⅱ,火2,塩澤 寛樹,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",54908,detail?ttblyr=2023&entno=54908&lang=jp
280,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,地理学Ⅱ,水4,長田 進,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",39116,detail?ttblyr=2023&entno=39116&lang=jp
282,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,文学Ⅱ,月4,栗本 賀世子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",22241,detail?ttblyr=2023&entno=22241&lang=jp
283,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,宗教学Ⅱ,金3,志田 雅宏,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",63875,detail?ttblyr=2023&entno=63875&lang=jp
284,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,化学Ⅰ（実験を含む）,"水1,2",土居 志織,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",23601,detail?ttblyr=2023&entno=23601&lang=jp
285,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,美術Ⅰ,木4,荒木 文果,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",22658,detail?ttblyr=2023&entno=22658&lang=jp
287,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,美術Ⅱ,月3,高松 麻里,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",84967,detail?ttblyr=2023&entno=84967&lang=jp
288,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,音楽Ⅱ,水2,福中 冬子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '法/政治', '法/法律']",20272,detail?ttblyr=2023&entno=20272&lang=jp
289,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,文学Ⅰ,木2,瀧本 佳容子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",86754,detail?ttblyr=2023&entno=86754&lang=jp
290,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,心理学Ⅳ,月1,中野 泰志 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",12340,detail?ttblyr=2023&entno=12340&lang=jp
291,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,物理学Ⅰ（実験を含む）,"水3,4",筒井 泉,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",33580,detail?ttblyr=2023&entno=33580&lang=jp
293,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"金1,2",林 良信,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",62386,detail?ttblyr=2023&entno=62386&lang=jp
294,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系（ＰＥＡＲＬ）,春,地域文化論Ⅰ(PEARL)(GIC-certified courses),金5,ベネット， アレキサンダー Ｃ．,オンライン授業（主としてオンデマンド形式）,2023,['経/経Ｐ'],91764,detail?ttblyr=2023&entno=91764&lang=jp
295,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,文学Ⅰ,水4,佐藤 元状,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",76207,detail?ttblyr=2023&entno=76207&lang=jp
296,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,秋,生命の科学,火5,梶村 眞弓,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",40626,detail?ttblyr=2023&entno=40626&lang=jp
