id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
315,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,政治学Ⅱ,月2,奥 健太郎,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",85174,detail?ttblyr=2023&entno=85174&lang=jp
325,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,音楽Ⅰ,月2,木内 麻理子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",34884,detail?ttblyr=2023&entno=34884&lang=jp
328,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,音楽Ⅱ,月2,木内 麻理子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",29796,detail?ttblyr=2023&entno=29796&lang=jp
336,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,物理学Ⅰ（実験を含む）,"月1,2",下村 裕,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",76871,detail?ttblyr=2023&entno=76871&lang=jp
338,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,秋,フランス語インテンシブ２,月3/水4/木3,小野 文 他,対面授業（主として対面授業）,2023,['理'],23269,detail?ttblyr=2023&entno=23269&lang=jp
345,日吉,人文科学科目選択,春,人文科学特論Ⅰ,月3,浜田 和範,対面授業（主として対面授業）,2023,"['法/政治', '法/法律']",40133,detail?ttblyr=2023&entno=40133&lang=jp
352,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,東アジア宗教文化概論Ⅱ,月2,井ノ口 哲也,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",18993,detail?ttblyr=2023&entno=18993&lang=jp
385,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,化学Ⅱ（実験を含む）,"月3,4",井奥 洪二,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",21958,detail?ttblyr=2023&entno=21958&lang=jp
366,日吉,人文科学科目選択,秋,人文科学特論Ⅱ,月5,熊野谷 葉子,対面授業（主として対面授業）,2023,"['法/政治', '法/法律']",8800,detail?ttblyr=2023&entno=08800&lang=jp
370,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"月3,4",古川 亮平,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",30007,detail?ttblyr=2023&entno=30007&lang=jp
372,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,政治学Ⅰ,月5,長野 晃,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",87306,detail?ttblyr=2023&entno=87306&lang=jp
378,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,物理学Ⅰ（実験を含む）,"月1,2",吉田 豊,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",77017,detail?ttblyr=2023&entno=77017&lang=jp
381,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,英語ライティング２,月3,花崎 美紀,対面授業（主として対面授業）,2023,['理'],2998,detail?ttblyr=2023&entno=02998&lang=jp
387,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,現代ビジネス論Ⅰ,月5,芝 哲也,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '理']",97542,detail?ttblyr=2023&entno=97542&lang=jp
394,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,造形・デザイン論,月3,宮崎 匠,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '理']",21888,detail?ttblyr=2023&entno=21888&lang=jp
397,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,春,論理学Ⅰ,月5,山崎 紗紀子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",51655,detail?ttblyr=2023&entno=51655&lang=jp
401,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,フランス語インテンシブ１,月3/水4/木3,小野 文 他,対面授業（主として対面授業）,2023,['理'],22683,detail?ttblyr=2023&entno=22683&lang=jp
407,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"月3,4",坪川 達也,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",49754,detail?ttblyr=2023&entno=49754&lang=jp
408,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,月5,望月 敏弘,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",19843,detail?ttblyr=2023&entno=19843&lang=jp
411,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,東アジア宗教文化概論Ⅰ,月2,井ノ口 哲也,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",18989,detail?ttblyr=2023&entno=18989&lang=jp
414,日吉,総合教育科目第１・２学年設置科目系列Ｘ（人文・社会・学際系列）,春,グローバルリーダーシップセミナー,月3/木3,ディル， ジョナサン 他,対面授業（主として対面授業）,2023,['理'],10256,detail?ttblyr=2023&entno=10256&lang=jp
418,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,春,心理学Ⅲ,月1,中野 泰志 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",79670,detail?ttblyr=2023&entno=79670&lang=jp
421,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,政治学Ⅱ,月1,築山 宏樹,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",99598,detail?ttblyr=2023&entno=99598&lang=jp
435,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,歴史Ⅰ,月3,新井 和広,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",31921,detail?ttblyr=2023&entno=31921&lang=jp
436,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"月1,2",福山 欣司,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",35292,detail?ttblyr=2023&entno=35292&lang=jp
438,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,物理学Ⅱ（実験を含む）,"月3,4",河本 祥一,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",41089,detail?ttblyr=2023&entno=41089&lang=jp
446,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,月3,綾部 麻美,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",38220,detail?ttblyr=2023&entno=38220&lang=jp
448,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,ドイツ語セミ・インテンシブ１,月3/水4,亀ヶ谷 昌秀,対面授業（主として対面授業）,2023,['理'],34808,detail?ttblyr=2023&entno=34808&lang=jp
450,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,現代芸術論,月3,高桑 和巳,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",12851,detail?ttblyr=2023&entno=12851&lang=jp
455,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,法学Ⅰ（憲法を含む）,月1,セレナ， フランコ,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",1936,detail?ttblyr=2023&entno=01936&lang=jp
457,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"月3,4",坪川 達也,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",62769,detail?ttblyr=2023&entno=62769&lang=jp
460,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系,春,科学技術と現代社会,月2,吉村 公雄 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",38674,detail?ttblyr=2023&entno=38674&lang=jp
470,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系（自由研究セミナー）,春集中,自由研究セミナー,"月2,3",アートル， ジョン Ｊ．,対面授業（主として対面授業）,2023,['経/経済'],45192,detail?ttblyr=2023&entno=45192&lang=jp
471,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,現代生物学概論,月3,荒井 緑 他,対面授業（主として対面授業）,2023,"['商/商', '文/人文', '理']",31191,detail?ttblyr=2023&entno=31191&lang=jp
474,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,音楽Ⅱ,月1,尾高 暁子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",32177,detail?ttblyr=2023&entno=32177&lang=jp
476,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系,春,表象文化論Ⅰ,月3,新島 進 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",33226,detail?ttblyr=2023&entno=33226&lang=jp
479,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,物理学Ⅱ（実験を含む）,"月1,2",下村 裕,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",76537,detail?ttblyr=2023&entno=76537&lang=jp
482,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系,春,芸術文化論Ⅰ,月3,津田 眞弓 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",99268,detail?ttblyr=2023&entno=99268&lang=jp
484,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,女性学,月3,三浦 麻美,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",28222,detail?ttblyr=2023&entno=28222&lang=jp
485,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"月1,2",古川 亮平,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",12409,detail?ttblyr=2023&entno=12409&lang=jp
490,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,物理学Ⅱ（実験を含む）,"月3,4",下村 裕,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",76594,detail?ttblyr=2023&entno=76594&lang=jp
497,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,ドイツ事情Ⅰ,月5,北川 千香子 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",35472,detail?ttblyr=2023&entno=35472&lang=jp
506,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,秋,ドイツ語セミ・インテンシブ２,月3/水4,亀ヶ谷 昌秀,対面授業（主として対面授業）,2023,['理'],34812,detail?ttblyr=2023&entno=34812&lang=jp
510,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,法学Ⅱ（憲法を含む）,月1,セレナ， フランコ,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",77385,detail?ttblyr=2023&entno=77385&lang=jp
3615,日吉,外国語科目英語,秋,英語２,月1/月2,小原 京子,対面授業（主として対面授業）,2023,['理'],18354,detail?ttblyr=2023&entno=18354&lang=jp
519,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系（ＰＥＡＲＬ）,春,音楽Ⅰ(PEARL)(GIC-certified courses),月5,土田 晴信,対面授業（主として対面授業）,2023,['経/経Ｐ'],92168,detail?ttblyr=2023&entno=92168&lang=jp
528,日吉,人文科学科目選択,春,人文科学特論Ⅰ,月5,熊野谷 葉子,対面授業（主として対面授業）,2023,"['法/法律', '法/政治']",9089,detail?ttblyr=2023&entno=09089&lang=jp
529,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,歴史Ⅱ,月3,多和田 雅保,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",705,detail?ttblyr=2023&entno=00705&lang=jp
531,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,歴史Ⅱ,月2,新井 和広,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",17530,detail?ttblyr=2023&entno=17530&lang=jp
532,日吉,総合教育科目Ⅰ類（自然科学系科目）演習科目,秋,総合教育セミナーＳ（Ⅰ類）,月5,白旗 優,対面授業（主として対面授業）,2023,['商/商'],96398,detail?ttblyr=2023&entno=96398&lang=jp
544,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,フランス語セミ・インテンシブ１,月3/木3,荒金 直人,対面授業（主として対面授業）,2023,['理'],30271,detail?ttblyr=2023&entno=30271&lang=jp
545,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,文学Ⅰ,月1,種村 和史,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",82012,detail?ttblyr=2023&entno=82012&lang=jp
551,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,ドイツ事情Ⅱ,月5,北川 千香子 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",34351,detail?ttblyr=2023&entno=34351&lang=jp
572,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,中国事情,月4,高橋 幸吉,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",40360,detail?ttblyr=2023&entno=40360&lang=jp
586,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅲ,月3,井上 徹,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",2634,detail?ttblyr=2023&entno=02634&lang=jp
588,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,化学Ⅰ（実験を含む）,"月3,4",井奥 洪二,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",22309,detail?ttblyr=2023&entno=22309&lang=jp
2350,日吉,体育,春,体育実技Ａ（フットサル）２５,月1/月2/月3,四戸 紀秀,対面授業（主として対面授業）,2023,['体研'],15645,detail?ttblyr=2023&entno=15645&lang=jp
601,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,美術Ⅱ,月4,中村 暢子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",76666,detail?ttblyr=2023&entno=76666&lang=jp
624,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,政治学Ⅱ,月3,姜 テユン,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",82156,detail?ttblyr=2023&entno=82156&lang=jp
636,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,文学Ⅰ,月4,恋田 知子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",246,detail?ttblyr=2023&entno=00246&lang=jp
637,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"月1,2",福山 欣司,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",36542,detail?ttblyr=2023&entno=36542&lang=jp
639,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,科学と環境Ⅰ,月5,小畠 りか,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",91893,detail?ttblyr=2023&entno=91893&lang=jp
642,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,音楽Ⅰ,月5,土田 晴信,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",90203,detail?ttblyr=2023&entno=90203&lang=jp
662,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,文化人類学Ⅰ,月2,井上 京子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",39406,detail?ttblyr=2023&entno=39406&lang=jp
669,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,歴史Ⅰ,月3,多和田 雅保,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",1845,detail?ttblyr=2023&entno=01845&lang=jp
670,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,歴史Ⅱ,月5,矢久保 典良,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",37716,detail?ttblyr=2023&entno=37716&lang=jp
679,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,美術Ⅱ,月1,日野原 健司,オンライン授業（全回オンデマンド形式）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",76757,detail?ttblyr=2023&entno=76757&lang=jp
684,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,社会学Ⅰ,月3,小野 竜史,オンライン授業（全回オンデマンド形式）,2023,"['経/経済', '商/商', '文/人文', '理']",16015,detail?ttblyr=2023&entno=16015&lang=jp
685,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"月3,4",福澤 利彦,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",70620,detail?ttblyr=2023&entno=70620&lang=jp
686,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,春,英語スピーキング３,月3,エラム， ジェシー Ｒ．,対面授業（主として対面授業）,2023,['理'],16940,detail?ttblyr=2023&entno=16940&lang=jp
699,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系（ＰＥＡＲＬ）,秋集中,歴史(PEARL),月2/金4,柳生 智子,対面授業（主として対面授業）,2023,['経/経Ｐ'],89309,detail?ttblyr=2023&entno=89309&lang=jp
702,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,論理学Ⅱ,月5,山崎 紗紀子,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",20661,detail?ttblyr=2023&entno=20661&lang=jp
703,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）演習科目,秋,総合教育セミナーＳ（Ⅱ類）,月5,デサンモーリス， グレッグ,対面授業（主として対面授業）,2023,['商/商'],45848,detail?ttblyr=2023&entno=45848&lang=jp
711,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"月1,2",福澤 利彦,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",71100,detail?ttblyr=2023&entno=71100&lang=jp
716,日吉,人文科学科目選択,秋,人文科学特論Ⅱ,月3,浜田 和範,対面授業（主として対面授業）,2023,"['法/政治', '法/法律']",40167,detail?ttblyr=2023&entno=40167&lang=jp
717,日吉,総合教育科目第１・２学年設置科目系列Ｙ（自然科学系列・総合教育セミナー・外国語）,秋,英語リスニング２,月3,岡野 恵,対面授業（主として対面授業）,2023,['理'],18919,detail?ttblyr=2023&entno=18919&lang=jp
2345,日吉,体育,春,体育実技Ａ（ゴルフ）２０,月1/月2/月3,勝又 正浩,対面授業（主として対面授業）,2023,['体研'],29506,detail?ttblyr=2023&entno=29506&lang=jp
2346,日吉,体育,春,体育実技Ａ（テニス）２５（中級）,月1,坂井 利彰,対面授業（主として対面授業）,2023,['体研'],39580,detail?ttblyr=2023&entno=39580&lang=jp
2347,日吉,体育,春,体育実技Ａ（バスケットボール）２４,月1/月2/月3,木塚 孝幸,対面授業（主として対面授業）,2023,['体研'],39140,detail?ttblyr=2023&entno=39140&lang=jp
2348,日吉,体育,春,体育実技Ａ（バドミントン）２０（初級）,月1/火2/火3,加藤 幸司,対面授業（主として対面授業）,2023,['体研'],17963,detail?ttblyr=2023&entno=17963&lang=jp
2349,日吉,体育,春,体育実技Ａ（バレエエクササイズ）１２,月1/月2/月3,金指 みの利,対面授業（主として対面授業）,2023,['体研'],10476,detail?ttblyr=2023&entno=10476&lang=jp
2351,日吉,体育,春,体育実技Ａ（アーチェリー）２０,月2/月3,小幡 典子,対面授業（主として対面授業）,2023,['体研'],32014,detail?ttblyr=2023&entno=32014&lang=jp
2352,日吉,体育,春,体育実技Ａ（サッカー）４０,月2/月3,櫻井 友,対面授業（主として対面授業）,2023,['体研'],77529,detail?ttblyr=2023&entno=77529&lang=jp
2353,日吉,体育,春,体育実技Ａ（卓球）１６（中級）,月2,木林 弥生,対面授業（主として対面授業）,2023,['体研'],39063,detail?ttblyr=2023&entno=39063&lang=jp
